ID	Database	Citation
8156598	Pubmed	"Wang X, Sato R, Brown MS, Hua X, Goldstein JL. SREBP-1, a membrane-bound transcription factor released by sterol-regulated proteolysis. Cell. 1994 Apr 8;77(1):53–62. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8156598"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8156598"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8156598"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8175923	Pubmed	"Sinensky M, Fantle K, Trujillo M, McLain T, Kupfer A, Dalton M. The processing pathway of prelamin A. J Cell Sci. 1994 Jan;107 ( Pt 1):61–7. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8175923"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8175923"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8175923"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9233789	Pubmed	"Aberle H, Bauer A, Stappert J, Kispert A, Kemler R. beta-catenin is a target for the ubiquitin-proteasome pathway. EMBO J. 1997 Jul 1;16(13):3797–804. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9233789"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9233789"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9233789"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10675335	Pubmed	"Martínez-Balbás MA, Bauer UM, Nielsen SJ, Brehm A, Kouzarides T. Regulation of E2F1 activity by acetylation. EMBO J. 2000 Feb 15;19(4):662–71. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10675335"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10675335"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10675335"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10959075	Pubmed	"Akiyama T. Wnt/beta-catenin signaling. Cytokine Growth Factor Rev. 2000 Dec;11(4):273–82. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10959075"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10959075"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10959075"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10984438	Pubmed	"Dechat T, Korbei B, Vaughan OA, Vlcek S, Hutchison CJ, Foisner R. Lamina-associated polypeptide 2alpha binds intranuclear A-type lamins. J Cell Sci. 2000 Oct;113 Pt 19:3473–84. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10984438"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10984438"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10984438"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11285237	Pubmed	"Mal A, Sturniolo M, Schiltz RL, Ghosh MK, Harter ML. A role for histone deacetylase HDAC1 in modulating the transcriptional activity of MyoD: inhibition of the myogenic program. EMBO J. 2001 Apr 2;20(7):1739–53. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11285237"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11285237"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11285237"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11792809	Pubmed	"Ostlund C, Bonne G, Schwartz K, Worman HJ. Properties of lamin A mutants found in Emery-Dreifuss muscular dystrophy, cardiomyopathy and Dunnigan-type partial lipodystrophy. J Cell Sci. 2001 Dec;114(Pt 24):4435–45. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11792809"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11792809"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11792809"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11929849	Pubmed	"Lloyd DJ, Trembath RC, Shackleton S. A novel interaction between lamin A and SREBP1: implications for partial lipodystrophy and other laminopathies. Hum Mol Genet. 2002 Apr 1;11(7):769–77. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11929849"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11929849"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11929849"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12006103	Pubmed	"Ramji DP, Foka P. CCAAT/enhancer-binding proteins: structure, function and regulation. Biochem J. 2002 Aug 1;365(Pt 3):561–75. <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12006103"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12006103"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12006103"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
