ID	Database	Citation
1718748	Pubmed	"Coffer PJ, Woodgett JR. Molecular cloning and characterisation of a novel putative protein-serine kinase related to the cAMP-dependent and protein kinase C families. Eur J Biochem. 1991 Oct 15;201(2):475–81.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1718748"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1718748"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1718748"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
1851997	Pubmed	"Jones PF, Jakubowicz T, Pitossi FJ, Maurer F, Hemmings BA. Molecular cloning and identification of a serine/threonine protein kinase of the second-messenger subfamily. Proc Natl Acad Sci U S A. 1991 May 15;88(10):4171–5.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1851997"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1851997"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1851997"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7556058	Pubmed	"Kennard ML, Richardson DR, Gabathuler R, Ponka P, Jefferies WA. A novel iron uptake mechanism mediated by GPI-anchored human p97. EMBO J. 1995 Sep 1;14(17):4178–86.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7556058"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7556058"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7556058"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9465039	Pubmed	"Feder JN, Penny DM, Irrinki A, Lee VK, Lebrón JA, Watson N, et al. The hemochromatosis gene product complexes with the transferrin receptor and lowers its affinity for ligand binding. Proc Natl Acad Sci U S A. 1998 Feb 17;95(4):1472–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9465039"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9465039"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9465039"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9677374	Pubmed	"Leonard AS, Davare MA, Horne MC, Garner CC, Hell JW. SAP97 is associated with the alpha-amino-3-hydroxy-5-methylisoxazole-4-propionic acid receptor GluR1 subunit. J Biol Chem. 1998 Jul 31;273(31):19518–24.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9677374"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9677374"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9677374"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9692923	Pubmed	"Veitch DP, Gilham D, Cornell RB. The role of histidine residues in the HXGH site of CTP:phosphocholine cytidylyltransferase in CTP binding and catalysis. Eur J Biochem. 1998 Jul 1;255(1):227–34.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9692923"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9692923"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9692923"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11027676	Pubmed	"West AP Jr, Bennett MJ, Sellers VM, Andrews NC, Enns CA, Bjorkman PJ. Comparison of the interactions of transferrin receptor and transferrin receptor 2 with transferrin and the hereditary hemochromatosis protein HFE. J Biol Chem. 2000 Dec 8;275(49):38135–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11027676"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11027676"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11027676"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11545740	Pubmed	"Mazza C, Ohno M, Segref A, Mattaj IW, Cusack S. Crystal structure of the human nuclear cap binding complex. Mol Cell. 2001 Aug;8(2):383–96.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11545740"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11545740"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11545740"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12718547	Pubmed	"Helmink BA, Braker JD, Kent C, Friesen JA. Identification of lysine 122 and arginine 196 as important functional residues of rat CTP:phosphocholine cytidylyltransferase alpha. Biochemistry. 2003 May 6;42(17):5043–51.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12718547"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12718547"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12718547"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12719432	Pubmed	"Seward DJ, Koh AS, Boyer JL, Ballatori N. Functional complementation between a novel mammalian polygenic transport complex and an evolutionarily ancient organic solute transporter, OSTalpha-OSTbeta. J Biol Chem. 2003 Jul 25;278(30):27473–82.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12719432"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12719432"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12719432"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
