Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Glyceraldehyde-3-phosphate	Metabolite	kegg.compound:C00118	""					wikidata:Q26992303	chebi:29052	inchikey:LXJXRIRHZLFYRP-VKHMYHEASA-N	pubchem.compound:439168	chemspider:388314	hmdb:HMDB0001112	kegg.compound:C00118	
Pyruvate	Metabolite	kegg.compound:C00022	""					wikidata:Q213580	chebi:32816;chebi:15361	inchikey:LCTONWCANYUPML-UHFFFAOYSA-N	pubchem.compound:1060	chemspider:1031	hmdb:HMDB0000243	kegg.compound:C00022	lipidmaps:LMFA01060077
Fructose-1,6-biphosphate	Metabolite	kegg.compound:C05378	""					wikidata:Q414945	chebi:28013	inchikey:RNBGYGVWRKECFJ-ARQDHWQXSA-N	pubchem.compound:10267	chemspider:9848	hmdb:HMDB0001058	kegg.compound:C05378	
Dihydroxyacetonephosphate	Metabolite	kegg.compound:C00111	""					wikidata:Q416915	chebi:16108	inchikey:GNGACRATGGDKBX-UHFFFAOYSA-N	pubchem.compound:668	chemspider:648	hmdb:HMDB0001473	kegg.compound:C00111	
Lactate	Metabolite	kegg.compound:C00186	""					wikidata:Q27080955	chebi:422;chebi:16651	inchikey:JVTAAEKCZFNVCJ-REOHCLBHSA-N	pubchem.compound:107689	chemspider:96860	hmdb:HMDB0000190	kegg.compound:C00186	
Glycerol-3-phosphate	Metabolite	kegg.compound:C00093	""					wikidata:Q27093499	chebi:15978	inchikey:AWUCVROLDVIAJX-GSVOUGTGSA-N	pubchem.compound:439162	chemspider:388308	hmdb:HMDB0000126	kegg.compound:C00093	
Lysophosphatidate	Metabolite	kegg.compound:C00681	""					wikidata:Q22082936	chebi:16975					kegg.compound:C00681	lipidmaps:LMGP10050000
Triacylglycerol	Metabolite	kegg.compound:C00422	""					wikidata:Q186319	chebi:17855					kegg.compound:C00422	lipidmaps:LMGL0301;lipidmaps:LMGL03010000
Diacylglycerol	Metabolite	kegg.compound:C00165	""					wikidata:Q161466	chebi:18035					kegg.compound:C00165	lipidmaps:LMGL0201
Glucose	Metabolite	kegg.compound:C00031	""					wikidata:Q56071533	chebi:4167	inchikey:WQZGKKKJIJFFOK-GASJEMHNSA-N	pubchem.compound:5793	chemspider:5589;chemspider:26584598	hmdb:HMDB0000122;hmdb:HMDB0304632	kegg.compound:C00031	
GAPDH	GeneProduct	ensembl:ENSG00000111640	""	ensembl:ENSG00000111640	ncbigene:2597	hgnc.symbol:GAPDH	uniprot:V9HVZ4;uniprot:P04406;uniprot:E7EUT5								
LDHA	GeneProduct	ensembl:ENSG00000134333	""	ensembl:ENSG00000134333	ncbigene:3939	hgnc.symbol:LDHA	uniprot:F5GXC7;uniprot:V9HWB9;uniprot:F5GZQ4;uniprot:P00338;uniprot:F5H5J4;uniprot:F5GXU1;uniprot:F5GXY2;uniprot:F5GWW2;uniprot:F5GXH2;uniprot:F5H8H6;uniprot:F5GYU2;uniprot:F5H6W8								
TPI1	GeneProduct	ensembl:ENSG00000111669	""	ensembl:ENSG00000111669	ncbigene:7167	hgnc.symbol:TPI1	uniprot:U3KQF3;uniprot:U3KPS5;uniprot:P60174;uniprot:U3KPZ0;uniprot:V9HWK1								
GPD1	GeneProduct	ensembl:ENSG00000167588	""	ensembl:ENSG00000167588	ncbigene:2819	hgnc.symbol:GPD1	uniprot:F8VSE8;uniprot:A0A024R138;uniprot:P21695								
GPAT3	GeneProduct	ensembl:ENSG00000138678	""	ensembl:ENSG00000138678	ncbigene:84803	hgnc.symbol:GPAT3	uniprot:A0A024RDG5;uniprot:Q53EU6								
SLC2A1	GeneProduct	ensembl:ENSG00000117394	""	ensembl:ENSG00000117394	ncbigene:6513	hgnc.symbol:SLC2A1	uniprot:P11166;uniprot:A0A6Q8PFI8;uniprot:A0A0D9SFK9;uniprot:A0A0D9SG74;uniprot:A0A1W2PQ59;uniprot:A6NL68								
PPARG	GeneProduct	ensembl:ENSG00000132170	""	ensembl:ENSG00000132170	ncbigene:5468	hgnc.symbol:PPARG	uniprot:E7EU07;uniprot:A0A804HL89;uniprot:Q6L9M1;uniprot:A0A804HJN2;uniprot:A0A494C0T3;uniprot:A0A494C012;uniprot:E7EUD1;uniprot:A0A804HIG1;uniprot:A0A804HLH1;uniprot:A0A494C0D9;uniprot:P37231;uniprot:A0A3P3ZKM0;uniprot:A0A499FIV4;uniprot:E9PFV3;uniprot:E9PFX5;uniprot:E9PFV2								
HIF1A	GeneProduct	ensembl:ENSG00000100644	""	ensembl:ENSG00000100644	ncbigene:3091	hgnc.symbol:HIF1A	uniprot:A8MYV6;uniprot:D0VY79;uniprot:Q16665								
