ID	Database	Citation
2143207	Pubmed	"Ben-Sasson SZ, Le Gros G, Conrad DH, Finkelman FD, Paul WE. IL-4 production by T cells from naive donors. IL-2 is required for IL-4 production. J Immunol. 1990 Aug 15;145(4):1127–36.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2143207"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2143207"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2143207"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11983157	Pubmed	"Ho I-C, Glimcher LH. Transcription: tantalizing times for T cells. Cell. 2002 Apr;109 Suppl:S109-20.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11983157"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11983157"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11983157"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16549047	Pubmed	"Zhang SZ, Zhao XH, Zhang DC. Cellular and molecular immunopathogenesis of ulcerative colitis. Cell Mol Immunol. 2006 Feb;3(1):35–40.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16549047"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16549047"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16549047"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17941072	Pubmed	"Cario E. Therapeutic impact of toll-like receptors on inflammatory bowel diseases: a multiple-edged sword. Inflamm Bowel Dis. 2008 Mar;14(3):411–21.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17941072"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17941072"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17941072"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22914296	Pubmed	"Ordás I, Eckmann L, Talamini M, Baumgart DC, Sandborn WJ. Ulcerative colitis. Lancet. 2012 Nov 3;380(9853):1606–19.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22914296"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22914296"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22914296"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23303670	Pubmed	"Rosen MJ, Chaturvedi R, Washington MK, Kuhnhein LA, Moore PD, Coggeshall SS, et al. STAT6 deficiency ameliorates severity of oxazolone colitis by decreasing expression of claudin-2 and Th2-inducing cytokines. J Immunol. 2013 Feb 15;190(4):1849–58.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23303670"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23303670"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23303670"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23774107	Pubmed	"Geremia A, Biancheri P, Allan P, Corazza GR, Di Sabatino A. Innate and adaptive immunity in inflammatory bowel disease. Autoimmun Rev. 2014 Jan;13(1):3–10.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23774107"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23774107"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23774107"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25112700	Pubmed	"Seidelin JB, Coskun M, Kvist PH, Holm TL, Holgersen K, Nielsen OH. IL-33 promotes GATA-3 polarization of gut-derived T cells in experimental and ulcerative colitis. J Gastroenterol. 2015 Feb;50(2):180–90.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25112700"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25112700"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25112700"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26900284	Pubmed	"Yamada A, Arakaki R, Saito M, Tsunematsu T, Kudo Y, Ishimaru N. Role of regulatory T cell in the pathogenesis of inflammatory bowel disease. World J Gastroenterol. 2016 Feb 21;22(7):2195–205.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26900284"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26900284"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26900284"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
28126697	Pubmed	"Kmieć Z, Cyman M, Ślebioda TJ. Cells of the innate and adaptive immunity and their interactions in inflammatory bowel disease. Adv Med Sci. 2017 Mar;62(1):1–16.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/28126697"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/28126697"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/28126697"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
